id	quote
19940606	Help me push the car out of the garage. I can't budge it myself. I still think you should ask your Mom to move it. Then she'd probably say no, and we won't have the garage for our clubhouse! But if you DON'T ask her, we'll get in trouble. We won't get in trouble! Every time you say that, we go. Mom wouldn't care about these things if she wouldn't keep finding out about them.
19940607	Look, stop being such a baby and help me push the car into the driveway. We'll move it 10 feet. What could possibly go wrong?! Whenever you ask that, my tail gets all bushy. Oh, knock it off. Mom will be glad we did this ourselves and didn't bother her. Well, she DOES hate to be bothered. Right. Now push! Push! Hey, the car's not stopping! STOP! STOP! I think you're Mom's going to be bothered.
19940608	STOP THE CAR! IT'S STILL ROLLING! The driveway must be slanted downhill! It's going faster! WHOA! WHOA! Jump in and pull the emergency brake! I can't catch the door! Oh, no! Oh, no! It's going to go into the road! Don't follow it! LOOK OUT! WILD CAR!!
19940609	I haven't seen Calvin for about 15 minutes now. That probably means he's getting in trouble.
19940610	The car is rolling into the road!! What if someone hits it?!? LOOK OUT! LOOK OUT! THERE'S NO ONE DRIVING!! THERE IT GOES!! I can't watch! GRUNTCH Nobody hit it! It just went into the ravine across the street! Hooray, we're dead.
19940611	Oh man, oh man, oh man. Oh man. What do you suppose a car like this costs? I'll bet at LEAST $75. Oh MAN.
19940612	Oh boy! It's bedtime! SPROINGG. WOOOOOO. WULP! FWAPP SHOONK SWOOOSHHH SPLOOSH WAA! SHOOP THWUPP OOF! ...ahhh. Bedtime. Let's go. Aww, I hate getting ready for bed.
19940613	My life is flashing becore my eyes. Yeah, I doubt your parents figured you'd wreck their car before you were 16.
19940614	What are we going to do?? We'll never get the car out of the raving. Should we act surprised, like the car just rolled here by itself? Maybe Mom and Dad would fall for that. Or maybe they won't even notice if we just don't say anything. You think? I can be packed in five minutes. OK, I'll try to get the maps out of the glove compartment.
19940615	Hi, Mom! Hobbes and I are back! Do I have any clean clothes? I mean, I'm just wondering. I'm going to make myself a few dozen sandwiches! Uh... I'm REALLY hungry! No need to get up, or look, for example, out of the window! Just stay where you are for another 10 minutes! What's the matter with you? AAUGHH! Ha ha ha ha! Nothing! Uh, why do you ask??
19940616	I got a couple of sandwiches made, but I think Mom was getting suspicious. Are you packed? We'd better go! Should I take the yo-yo or the bubbles? ... or both? HOBBES, COME ON! We'll be lucky to get out of here with our LIVES! Mom's bound to look outside any minute now and see the car in the ditch! If we're not in the next county by then, it's curtains! Let's GO! Where's a freight train when you really need one?
19940617	POOF POOF POOF POOF POOF OK, (POOF)... I think we've got enough of a head start. We can rest a minute. Do you think your Mom has seen the car by now? Probably. She's probably called Dad at work, and he's probably on his way home now!
19940618	Well, we're surely in some other state by now. Let's stop here. Boy, it never once occurred to me that I'd be spending the rest of my life on the lam. Speaking of lamb, what kind of sandwiches did you bring? How can you think of eating? I'm so worried I feel sick. Really? Can I have your sandwich too? Six years old and a fugitive from justice. I can't believe it.
19940619	Hup. PTCHOO AAA! Thpkxx! Hayfever season isn't ALL bad. You thig id's fuddy, bud id's dot. SLAM. Thxxxptb!
19940620	What's going on. I wonder. Why are all those cars slowing down as they go by? Gosh, did someone have an accident? It looks like there's a car in the ditch! ... but I don't see anyone by it. And how on earth did they go in straight backward? To do that, the car would've had to come... ...right...out...our...driveway!
19940621	Well, Mom's sure to have found the car by now and guessed what we did. Now I know what they mean when they say you can't go home again.
19940622	What's that sound? I don't hear anything. There! Something is crashing through the brush! It It sounds big! Maybe it's a bear! There are BEARS out here?? Climb the tree! Climb the tree! If you ask ME, tigers are the only ferocious animals the world really needs. "Boy, 6, killed by bear! Parents saved the trouble."
19940623	Do you think we're safe? Should we climb higher? It's hard to say with bears. There it is! The bear's coming out of the brush! Oh no! It looks like it's on its hind legs! Bears stand up only when they're really mad!! Wait, that's not a bear. That's your Mom! AAUGHH! EVEN WORSE! CLIMB HIGHER! CLIMB HIGHER!
19940624	THERE you are. Come down so I can talk to you. No. You'll kill us. We're running away. I'm not going to kill you. I just wanted to find out what happened. Are you OK? Was anyone hurt? No one was hurt. We were pushing the car into the drive and it kept rolling. The car didn't hit anything? It just went across the road and into the ditch. That's when we took off. Well, the tow truck pulled it out, and there's no damage, so you can come home now. First let's hear you say you love me.
19940625	Boy, Hobbes, isn't it funny how things sometimes work out? Mom and Dad saw right away that what happened to the car was an accident. They were so relieved no one got hurt that all we got was a lecture on safety and asking permission. They didn't even raise their voices. Parents are inscrutable, huh? Send their car over a ditch and you don't even get yelled at. ...but try keeping live worms in your Dad's... Let's not talk about that, OK?!
19940626	My Mom and Dad are not what they seem. Their dull appearance is part of their scheme. I know of their plans. I know their techniques. My parents are outer space alien freaks! They landed on Earth in spaceships humongous. Posing as grownups, they now walk among us. My parents deny this, but I know the truth. They're here to enslave me and spoil my youth. Eary each morning, as the sun rises, Mom and Dad put on their earthling disguises. I knew right away their masks weren't legit. Their faces are lined - they sag and don't fit. The Earth's gravity makes them sluggish and slow. They say not to run, wherever I go. They live by the clock. They're slaves to routine. They work the year 'round. They're almost machines. They deny that TV and fried food have much worth. They cannot be human. They're not of this Earth. I cannot escape their alien gaze, and they're warping my mind with their alien ways. For sinister plots, this one is a gem. They're bringing me up to turn ME into THEM!
19940627	CLICK. Pander to me!
19940628	Playing a record? I'll show you something interesting. Compare a point on the label with a point on the record's outer edge. They both make a complete circule in the same amount of time, right? Yeah... but the point on the record's edge has to make a bigger circule in the same time, so it goes faster. See, two points on one disk move at two speeds, even though they both make the same revolutions per minute!
19940629	On your mark... get set... GO! I'M going so slow, I'm moving BACKWARD! I'm winning! That's cheating!
19940630	Hello? Hi Dad! Calvin, is this important? Oops. Wait. Foget I called you "Dad", OK? This isn't Calvin. Calvin, I've got work to do. I'll see you when I get home. OK? Goodbye. Wait! Do you have any crimes to report? Phooey. This secret identity stuff is hard to get used to.
19940701	Want to see something cool? I've got a baby tooth that's just hanging by a thread... and I can turn it all the way around with my tongue... or make it swing from side to side! See? See? They're all just jealous.
19940702	LOOK! I don't see anything. You missed it. Well, I'm done. What did he see? An opportunity.
19940703	BLOGG! Ukh huggablukk Spiff! Spiff?! Blecckh blecckh! We join our here, the courageous Spaceman Spiff, as he flees the awful bug beings of Zartron-9! Spiff's only chance is a daring strategy of head-to-head combat! Our hero swings around and readies his computer-guided death-ray blaster! ..tum te tum tum... I wish this booted up faster. C'mon, c'mon. There we go. Let's see. Get the "file" icon... double click on "blaster"... Hmm, pull down "settings"... get the dialog box... click on "rays"... select "death"... hit "OK". Hey, what's the matter? Why didn't my screen change?! Hit "F1" for "help"... "About blasters"... nope... "Calibrating blasters"... nope... " "charging the fizzler"... no... "fizzling the charger"... no... "incineration guidelines"... oh, this is annoying! Oh wait, I didn't enter the number of volts! That's it! Type in "gazillion", hit "OK". What?! "Invalid setting". DARN! Go back to "volts", highlight "gazillion", press "Delete", type in... KRAKK. SPIFF IS HIT! HE'S GOING DOWN! Hey, why won't this boot up? Has somebody been playing with this thing?! The whole thing went down, Dad. Luckily I jumped clear at the last second.
19940704	Can I be excused? There's a TV show I want to see. We're still eating dinner, Calvin. I'M through. This stuff was awful. I want to go watch television. It's impolite to leave the table in the middle of a meal. So what am I supposed to do? Just sit here and watch you guys chew?! I'll miss my show! Your TV show isn't as important as spending some time together as a family. We'll compromise. I'll go watch a sitcom family. In a minute you're going to discover the difference between those and real life.
19940705	My TV show is starting. I'm missing my show! I'm sure your instinct for survival will kick in shortly. What's the big deal about dinner?! Why can't I go watch TV? Lots of people watch TV while they eat! Calvin, dinner is the one time during the day that we set aside to be together and talk. There's more to being a family than just living in the same house. We need to interact once in a while. We could all argue over what channel to watch. You know what I mean.
19940706	I've missed half of my TV show now. I hope you're happy. You shouldn't be planning your life around the TV anyway. Hmph. Look, I don't think it's too much to ask that we sit together for 40 minutes without distractions and interruptions. RINNGG! I'll get it! I'm expecting a call. Go ahead, Dad. I believe you were saying something funny. I have all these great genes, but they're recessive. THAT'S the problem here.
19940707	C'mon Hobbes, we have to go outside. We HAVE to? Yeah, Dad won't let me watch TV. He says it's summer, it's light late, and I should go run around instead of sitting in front of the tube. Can you believe it?! What a dictator. How cruel it is to be forced to play. I'LL show him. I refuse to have fun.
19940708	OK, next we'll race to that tree over there. THIS race will determine the championship of the universe. Oh... wait. How long have we been out here? I dunno. An hour maybe. Really? Geez. Where does time go?! Hang on, I'll be right back. I'M NOT HAVING FUN!
19940709	It's getting dark, Calvin. Time to come in and go to bed! But Hobbes and I were catching fireflies. Can't we stay out a little longer? Ha! First you didn't want to go out, and now you don't want to come in! See, by not watching TV, you had more fun, and now you'll have memories of something real you DID, instead of something fake you just WATCHED. Nothing spoils fun like finding out it builds character.
19940710	Did you know that nobody on our street sets an alarm clock in the morning? Shut up.
19940711	Hop in, Hobbes! We're going to get rich! Oh no, I'm not getting into that box. I don't want to be transmogrified or duplicated or whatever. What? When the TOP is open, it's a time machine, remember? Even worse. Oh, don't be such a baby. The way you act, you'd think the dinosaur actually GOT us last time. Why, it wasn't even a carnivore. I don't care. You and that box are plain bad news.
19940712	Too bad you're not going back to the jurassic with me. An opportunity like this doesn't come along every day, you know. The less often, the better, is what I say. We're just going on a photo safari! When we come back with REAL dinosaur photos, we'll get rich! You can drop the "we" stuff. I'm not going. OK, well, I guess I'll have to eat all these great snacks myself then. Snacks? What kind of snacks? Are they GOOD snacks? How many snacks did you bring?? Never mind! You said you're not going.
19940713	I guess if we get to have snacks, it would be OK to time travel. If they're GOOD snacks, I mean. Great! Put on your vortex goggles. The dial is set for 140 million years ago. So OFF WE GO-O-O! I have a question. Why don't we get younger as we go back in time, and disappear as we pass the day we were born? I'd explain it, but there's a lot of math. I thought you got a "D" in math.
19940714	Is it time for snacks yet? Hobbes, we're travelling at light speed through an interdimensional continuum lapse! Wait till we land! OK, I'll just inventory the snacks and record them for the journal. You COULD help me drive, you know! If we miss our exit, we could fly right into the big bang! What would happen then? There'd be no universe, and probably now time! I think we should eat the snacks NOW. Sit still, will you? You'll make me swerve.
19940715	There's a diplodocus! We're in the jurassic! We made it! Ugh. I can't believe you wanted to come back here. Last time we didn't bring a camera. All we need is a few good dinosaur photos and we'll be rich when we get home. If we get in National Geographic, maybe I'll get to meet some of those tigress babes they showed in the April issue! Yow wow! Those were females? Really, I don't know how you can even tell the difference.
19940716	Hey! There's a chance to get some pictures of some stegosaurs! See, these photos will answer hundreds of questions about dinosaur anatomy and behavior! Paleontologists will pay through their nose to see these! Take a picture of this one. He's smiling. Just a minute. Just a minute.
19940717	The big, stupid ultrasaur takes a long drink... a VERY long drink! The ferocious allosaur is thirsty too! This means confrontation! ..ah heh heh... Fortunately, this allosaur is the patient type. Don't make me smack you across the hall, twerp.
19940718	What's THIS ugly brute called? AN ALLOSAUR! I'm right here. You don't need to shout. RUN! When we get back to the time machine, throw him the snacks we packed! Maybe that will diver him while we take off! You can throw YOUR snacks. I might still want mine. You're going to be a snack yourself! Get in! Get in!
19940719	Quick! Thow him the food! My sandwich had mustard. Is this one yours? Put on your vortex goggles! We're taking off! Eww, this banana is mushy. He can have THIS. We did it! We're off! Here. Boy, that was a close call. Bit it will be worth it when we get these pictures developed. Since I rescued your sandwich, can I eat it?
19940720	Hey Mom, guess where Hobbes and I have been! I SAW where you were. You were playing in a cardboard box out back. Nope! That's just what it LOOKED like. We time travelled to the jurassic, but we returned at the split second we left! That's why it didn't look like we were gone! We saw lots of dinosaurs! Well, you've had a productive morning then. Yeah. Will you take this film to be developed? I'll pay you back
19940721	Hobbes, look! We got our pictures back from our jurassic trip! Oh boy! Let's see! Wow, these came out good! Look at that apatosaur! There's me! There's me! Yes! Yes! We're RICH! Ha ha! Now we can get our own apartment! This dinosaur blinked. I'll buy a car too, but since I can't drive for another decade, we'll have to get a chauffeur. If we pay him, he has to let us sit up front and beep the horn, right?
19940722	Well Dad, it's too bad you weren't any nicer to me all these years. Beg pardon? Yep, I can't say I'm particularly including to share my future millions with you. Here, look. Dinosaurs? Hobbes and I went to the jurassic today and came back with these dramatic photographs! We're going to be rich. I didn't realize dinosaurs looked so small and plastic. HEY, WHAT ARE YOU INSINUATING?!
19940723	Dad doesn't believe we went to the jurassic and took photographs of real dinosaurs. He says it looks like we just put my toy models in the yard and took pictures of THEM! He says our get-rich-quick scheme won't work. Huh! He said if we REALLY wanted to get some money, he'd pay us a dollar to pull weeds out of the front walk. Just a dollar? Of course I told him we didn't want the money THAT bad.
19940724	I hate Sundays. The day of is ruined by knowing I've got to get ready for school tomorrow. Why don't we get your chores done NOW, so we can enjoy the rest of the day without worry? Hmm... I hate to delay fun, but maybe you're on to something. This will make the fun MORE fun. At last! We got everything bad out of the way! There you are. It's time for bed. See if I ever listen to YOU again! Never put the low priorities first.
19940725	A toast to us! To us! Best friends forever! Right! CRUNCH CRUNCH CRUNCH CRUNCH
19940726	Hi Dad. I suppose you're wondering how you're doing in the polls. Not really. I think you'll find THIS chart quite revealing. This line represents the "Average Dad approval rating" of 70%. This overlay shows YOUR approval rating at just under 10%! Household six-year-olds were polled on their favourite bedtimes. Watch on these successive overlays how your rating would improve with each hour later! See, by midnight, you're right up to normal! These findings suggest a logical course of action. How long do you spend making these charts?
19940727	My tiger, it seems, is running 'round nude. This fur coat must have made him perspire. It lies on the floor - should this be construed as a permanent change of attire? Perhaps he considers its colors passe, or maybe it fit him too snug. Will he want it back? Should I put it away? Or use it right here as a rug? Z. I wonder when school starts.
19940728	People don't understand me. They don't realize I'm a card-carrying genius. You have a card? Oh absolutely. See, it says "Calvin, certified genius." Wow, you have a certificate? Well, not really, but no one every checks those things. I just say it's at the frame shop. Pretty smart. I'm a genius. How did you emboss this card? With a screwdriver?
19940729	AAHH! How am I supposed to learn surgery if I can't dissect anything?
19940730	You know what cracks me up? Ants RUN everywhere! It's like they all think they have to be somehwere on time! See, they never walk or poke along. They go everywhere at top speed! Isn't that silly? C'mon around back. I'll show you something else!
19940731	The center snaps the ball to the quarterback! No he doesn't? NO! Secretly, he's the quarterback for the other team! He keeps the ball! A traitor! Calvin beaks for the goal! Whee! He's at the 30... the 20... the 10! Nobody can catch him! Nobody WANTS to! You're running toward your own goal! Huh?! When I learned you were a spy, I switched goals this is YOUR goal and mine's hidden! HIDDEN?! You'll never find it in a million years! I don't need to find it! As a traitor to your team, crossing MY goal counts as crossing YOUR goal! Ah, you might THINK so... In fact, I KNOW so! But the place I hid MY goal is right on top of YOUR goal, so the points will go to ME! But the fact is, I'm really a double agent! I'm on your team after all, which means you'll LOSE points if I cross your goal! Ha ha! But I'M a traitor too, so I'm really on YOUR team! I WANT you to cross my goal! The points will go to YOUR team, which is really MY team! That would be true... IF I were a football player! You mean...? I'm actually a badminton player DISGUISED as a double-agent football player!! And I'M secretly a volleyball-croquet-polo player! Sooner or later, all our games turn into Calvinball. No cheating!
19940801	With a distant rumbling, great thunder clouds pile high into the sky! Suddenly there's a blinding flash of light! It's Calvin the lightning bolt! In a fraction of a second, the house below will be in a million pieces! I know it's raining out, but play a board game or something.
19940802	Every day it's the same old thing. ... but not today! Everybody's a slave to routine.
19940803	Can I get some contact lenses? Your eyes are fine! You don't need contacts. Yes I do! They have some that change the color of your eyes! Your eyes are very pretty the way they are. But if I had contacts, I coul dmake one eye blood red and the other yellow striped, like a bug. I dunno, it seems like once people grow up, they have no idea what's cool.
19940804	Geez, I gotta have a REASON for everything?!
19940805	Boy, when it's THIS hot, I don't want to do anything at all! Fortunately, that was our plan from the start.
19940806	ME, TARZAN! KING OF THE JUNGLE! THUMP THUMP. Nice underpants. Does your Mom know you're over here like this? I don't think Jane EVER said that to Tarzan.
19940807	The intrepid Spaceman Spiff is stranded on a distant planet! .. our hero ruefully acknowledges that this happens fairly frequently.. To survive, Spiff must... ...find... food! Spiff follows a scavenger mordon! Perhaps there's a fresh kill nearby! Ughhh! The stench! Our hero becomes a vegetarian on the spot! But the grasses are indigestible! The fruit is poisonous! There's nothing to eat at all! Weak and despairing, Spiff peers into a frozen geyser pit! What's down there? Ice cream sandwiches! Our hero is saved! That's not very healthy. I only need to survive until I escape, our hero mutters grimly.
19940808	Off to work, eh, Dad? Yep. It sure is a nice day. The kind of day just made for sitting under a tree and reading a good novel cover to cover, don't you think? Too bad that's a luxury at your age. Well, maybe you can do it when you're 65. I'm sure you'll be that old before you know it. Enjoy your day at work. Dad sure is surly in the mornings.
19940809	You know what's weird? I don't remember much of anything until I was three years old. Half of my life is a complete blank! I must've been brainwashed! Good heavens, what kind of sicko would brainwash an infant?! And what did I know that someone wanted me to forget?? Boy, am I mysterious. I seem to recall you spent most of the time burping up.
19940810	MOM! There's a big horsefly on the back of your head! Don't move! I'll get it! I'll get it! Is it still there? You didn't move, did you? Get away from me!
19940811	Arr! We're bloodthirsty pirates! Avast, ye scurvy dogs! Hoist the jolly roger and ready the plank! Here. What's this? Our booty!
19940812	Hey, Mom, did you know that gravity in outer space works as if space was a soft, flat surface? It's tru. Heavy matter, like planets, sinks into the surface and anything passing by, like light, will "roll" toward the dip in space made by the planet. Light is actually deflected by gravity! Amazing, huh? And speaking of gravity, I dropped a pitcher of lemonade on the kitchen floor when my roller skates slipped. How can kids know so much and still be so dumb?
19940813	You know. The world should've been designed so everyone didn't have to eat each other to survive. There should just be fewer people and animals to begin with. And the world certainly could've used a more even distribution of its resources, that's for sure. I wonder why nobody consulted you. Incredible, isn't it?
19940814	The world isn't so bad if you can just get out in it.
19940815	Calvin the hummingbird zips by with a loud whir! Although small, he puts out tremendous energy. To hover, his wings beat hundreds of times each second! What fuels this incredible metabolism? Concentrated sugar water! He drinks half his weight a day! ... preferably loaded with caffeine. Are you drinking more soda pop?!
19940816	"Once upon a time there was..." Hold it. What's the matter? Has this book been a best seller? Has the author won a Pulitzer? Did the New York Times like it? I only want stories that come highly recommended. Are there any laudatory quotes on the dust jacked? Ahem... "Once upon a time there was a noisy kid who started going to go to bed without a story." Has this book been made into a movie? Could we be watching this on video?
19940817	What are you doing? I'm practicing my sneers. There's nothing like a good sneer to dry up conversation. How's mine look? Awful! Thanks. With this sneer, I hope to be an unbearable burden at any social occasion. That will give you a real head start on beeing a teen-ager. I know! It's like getting seven extra years!
19940818	WHAP! Too late! I made another home run. (pant pant) I'm quitting if we don't stop using this tennis ball.
19940819	AAAGH!! You should be more alert! You wouldn't last two seconds in the jungle. THAT'S WHY I LIVE HERE, YOU DOLT!
19940820	What are you doing down there, Calvin? Shh, Mom! Go away! Susie's coming down the walk and I'm going to throw some crab apples at her. Oh, no, you're not! Put those down! AWWW, MOM! Don't throw crab apples at ANYone. They're hard and you could really hurt someone. OK, OK. What are you doing there, Calvin? Shh, Susie! Go away! I'm going to throw this squishy old tomato at my Mom.
19940821	I love fall. I like the cool days, the smell of leaves, the low sunlight... and the sky looks even more blue when the trees are yellow and red! I dunno... I think autumn is melancholy. Summer is over and in a week or two, everything will be hunkered down for the long, bleak winter. Nothing lasts. Fall is just the last fling before things get worse. If good things lasted forever, would we appreciate how precious they are? I like to have everything so good, I can take it all for granted. I think the brisk air makes apple pie taste better too! Mm-mm!
19940822	Do you support the free expression of ideas in our society? Sure. That's first on our bill of rights. So you would be against censorship and suppression of ideas you found distasteful. Right. You've got to take the bad with the good. So you wouldn't object to me being exposed to art, movies or music that some people think is offensive and shocking, right? OK, first let me explain about our responsibility to be culturally educated and able to MAKE critical distinctions about... YOUR STALLLLING!
19940823	Hmmmm rub rub rub GRR SNARLL Hmmmm rub rub rub
19940824	Sometimes I feel like our life has gotten too complicated... that we've accumulated more than we really need... that we've accepted too many demands... Well, Thoreau says, "Simplify, Simplify". Maybe that's what we need to do. But how? I hate it when they look at me that way.
19940825	Hello? Hi Dad! It's me, Calvin. Calvin, unless this is REALLY important, hang up, OK? I'm very busy. OK, Dad. Goodbye. This should qualify in another 15 minutes.
19940826	Calvin, I asked you to clean up your room. I DID! Well, you didn't do a very good job, then. It looks as messy as it did before. You should take pride in what you do, and always do the best job possible. I don't need to do a better kob. I need better P.R. on the job I DO.
19940827	Huhh UHH! I wouldn't be worried about this if he was a better student.
19940828	My, what an ugly tree? AAAGH. Where the heck did my leaf pile go?! It went back home! Don't you have anything bigger than a rake??
19940829	Mom wants me to make my bed. Come help me, OK? OK. You get some pencils, and I'll get some big paper! I thought we were making the bed. And do all that work?!? No, we're going to invent a robot to make the bed FOR us! Won't inventing a robot be more work than making the bed? It's only work if somebody makes you do it.
19940830	How are we going to invent a robot? We don't know anything about machines. Maybe YOU don't. It's easy. There are just four simple machines to alter force. The lever, the pulley, the inclined plane, and, um, the internal combustion engine. Take my workd for it, I'm an expert at inventions. So where do we start? We ask Mom for a research grant.
19940831	Hi, Mom. Can I look at your wallet for a few minutes? I, uh, want to see something. Hold on. Did you make your bed like I asked you? I'm working on it. As I recall, your bed is in your room. I'm inventing a robot to make the bed, but I need a grant. Can I have $50? What'd she say? Did you get the money? Boy, when we're the cover story of popular mechanics, I'll have some choice words to say about family encouragement.
19940901	OK, the first thing our robot needs is a head. Should we use a coffee can? No, that's too small. The head has to hold his tape recorder. See, I've made recordings for the robot's voice! Really? Sure! This way, our robot not only communicates, but we can also "program" him to have the proper personality! Personality? Right. Robots should be RESPECTFUL. *click* How may I ease your life, oh grand exalted master?
19940902	Hey, Dad, I'm inventing a robot. Can you get me a patent? You invented a robot? Well, here it is so far. Hobbes and I have been working on it all afternoon. It's not quite perfected yet, but you get the idea. Hmm... what does it do? That's the problem. We haven't figured out how to make it do what we want. Don't get discouraged. Your Mom and I got the same results after working on YOU for six YEARS. Har har. My attorney is a comedian.
19940903	Well, Hobbes, we might as well give up. I can't figure out how to make a robot. This one doesn't do anything. It's past your bedtime, Calvin. You'll have to leave your toys for tomorrow. OK, Mom. Our robot wasn't working out anyway. Gosh, and we spent all day on it, too. I thought for sure our robot would save us from making the bed. And in a way, he DID! Hey, yeah! We're geniuses!
19940904	YAWWNN.
19940905	Your Mom sure was cheerful this morning. Hmph. I've never seen her humming and sashaying around the kitchen like that. Hmph. How long have we been waiting for the bus now? About two and a half hours. I think Mom put me out here this early on PURPOSE.
19940906	Hi, Calvin! Aren't you excited about going to school? Look at all these great school supplies I got! I love having new notebooks and stuff! All I'VE got to say is they're not making ME learn any foreign languages! If English is good enough for ME, then by golly, it's good enough for the REST of the world! Everyone should speak English or just shut up, that's what I say! You should maybe check the chemical content of your breakfast cereal. They can make me go until grade eight, and then, FFFT, I'm outta here!
19940907	The fearless Spaceman Spiff is being pursued across the galaxy by dreaded scum beings! They're gaining! Spiff's only chance to lose them is to release a giant smoke cloud behind his spacecraft! Our hero throws the lever! Heh heh... just uh, clapping the erasers, heh heh... (cough) You again? *sighhhh* I can't believe it's not even 8:30 yet.
19940908	I want that truck, Twinky. It's mine, Moe. I brought it from home. I said gimme the truck. Moe, you can't just TAKE things from people just because you're bigger! I'm not taking it. You're GIVING it to me because we'll both be so much happier that way. How touching.
19940909	What a day. I'M HO-O-AAAH! KAPOWWW!!! Things get so darn quiet when you're not around. There's going to be some ruckus NOW, buddy-boy!
19940910	Is it? It IS! It's SATURDAY! Oh boy! No school! No homework! Just cartoons and fun the whole day long! HOORAY! Turn on the TV! Get out the cereal! IT'S SAAATURDAY! You're getting up? It's barely light out! I'm going to the office and get some sleep.
19940911	I'm home! ...sighhhh... My life could stand a lot more pizzazz. Tell me about it.
19940912	Help me with this homework, OK? What's 6+3? 6+3, eh? Well, this one is a bit tricky. First, we'll call the answer "Y", as in "Y do we care?" Now, Y may be a square number, so we'll draw a sqare and make this side 6 and that side 3. Then we'll measure the diagonal. I don't remember the teacher explaining it like this. She probably doesn't know higher math. When you deal with high numbers, you need higher math. But this diagonal is just a little under two. OK, here, I'll draw a bigger square.
19940913	Hey, no comic books until you finish your homework. I DID finish. That didn't take very long. Did you do a good job? I did a GREAT job. When you're as far ahead of the class as I am, it doesn't take much time. We'll see about that when I get back from my parent-teacher conference with Miss Wormwood. You're going to talk to my teacher? I'm sure it will be an informative meeting. Gosh, I forgot to tell you! Miss Wormwood said I was so good, you didn't need to bother coming, really! She said you don't have to go!
19940914	Oh man! Mom went to a parent-teacher conference! I'm as good as dead. Miss Wormwood will tell Mom all sorts of horror stories about me! Horror stories? Well, it's a question of perspective. Still, I think I should be allowed to have a lawyer present at the meeting. What are you going to say when your Mom gets back? Nothing. Nothing at all? Buddy, if you think I'm even going to BE here, you're crazy!
19940915	I'm home. How was your meeting with Calvin's teacher? Well, when we got to the classroom, we saw that all the kids had drawn self-portraits in the art class, and had left the pictures on their desks so the parents would recognize their child's seat. That's a cute idea. Did you find Calvin's picture? There was one drawing of a green kid with fangs, six eyes, and a finger up his nose. Uh oh. The meeting went downhill from there.
19940916	Calvin, I... YIKE!! You're home! I didn't even finish pack... that is, um... LIES! Everything Miss Wormwood said about me was a lie! She just doesn't like me! She hates little boys! It's not MY fault! I'M not to blame! She told you about the noodles, right? It wasn't me! Nobody saw me! I was framed! I wouldn't do anything like that! I'm innocent, I tell you! What noodles? Oh... Uh... Ha ha! Did I say noodles? You must have heard wrong. I didn't say noodles.
19940917	OK, Calvin, let's check over your math homework. Let's not, and say we did. Your teacher says you need to spend more time on it. Have a seat. More time?! I already spent ten whole minutes on it! Ten minutes shot! Wasted! Down the drain! You've written here 8+4=7. Now, you know that's not right. So I was off a little bit. Sue me. You can't ADD things and come out with LESS than what you started with! I can do that! It's a free country! I've got my rights!
19940918	Now if it would only snow! While we're waiting, I'll draw more spirals above Susie's head.
19940919	A small red spacecraft breaks through the cloud cover of Mysterio system planet 6! At the controls, it's none other than our fearless hero, Spaceman Spiff! Piloting over the lifeless world, he reflects on his unusual mission... QUIZ 1. 6+5= ... to somehoe crash planets 6 and 5 together!
19940920	In a scientific mission to discover what happens when two planets collide, Spaceman Spiff drops anchor! The anchor catches on a hillside! Spiff downshifts and guns the motor! Imperceptibly at first, the planet slowly moves, towed along by our hero, until... ...breaking orbit, planet 6 picks up speed, hurling towards planet 5!
19940921	Pulled by Spaceman Spiff, planet 6 is about to collide with planet 5! With no time to lose, our hero cuts loose the anchor and flies to safety! The planets crash, grinding and shattering with awful force! Planet 5, being smaller, is crunched to dust! Only 6 remains! 6+5=6. Time! Pass your papers forward. TIME?! I just finished the first problem!
19940922	How can our time be up?! I just did the first problem on this quiz! Where did the time go?? Guess! Guess! Pick random numbers! Maybe a few will be right by sheer luck! 15! 104! 3! 27! Hand it in, Calvin. Your time's up. SIGHHHH. Don't forget we have a bet on who gets the higher grade. The bet's off! I don't gamble! No bets!
19940923	I got a perfect score on my quiz. You got a perfect score? What did YOU get? If you missed any, you owe me 25 cents. I ran out of time! I'd have had a perfect score too if I'd had a few more minutes! What did you get? It's biological! Girls mature faster than boys! You just got a better grade because you're a girl! It's not fair! Pay up. Maybe it's opposite day! Maybe all these X's mean that my answers are correct! Maybe your "A" is really an "F"! That must be it! I win the bet!
19940924	How did you do on your math quiz? I flunked it... but only because I ran out of time. The worst part, though, was that Susie Derkins won our bet on who'd get the better score. I had to pay her 25 cents. But get this! I cheated her! I only gave her three dimes! Ha! I think you're better study harded. Oh, now don't YOU start on me.
19940925	No text
19940926	Look, Hobbes, I cut a piece of cardboard to make a TV screen. See, I just hold it up like I'm on TV. Wow, your own show! Too bad I can't really force my way into millions of people's homes each day. But on the other hand, no one ine THIS home can turn me off!
19940927	So what's it like being on TV? It's great! Now that I'm on television, I'm different from everybody else! I'm famous! Important! Since everyone knows me, everything I do now is newsworthy. I'm a cultural icon. I think your antenna needs adjusting. Watch, I'll use my prestige to endorse a product!
